NAME	DESCRIPTION	GENE_SYMBOL	GENE_TITLE	SCORE	
RP3-417G15.1	RP3-417G15.1	null	null	-0.31091672	
SSU72	SSU72	SSU72	SSU72 RNA polymerase II CTD phosphatase homolog (S. cerevisiae)	-0.31092143	
GALNT1	GALNT1	GALNT1	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1 (GalNAc-T1)	-0.31096867	
EIF3M	EIF3M	null	null	-0.3109838	
GTF2H1	GTF2H1	GTF2H1	general transcription factor IIH, polypeptide 1, 62kDa	-0.31104127	
SRSF9	SRSF9	null	null	-0.31106248	
PLK1	PLK1	PLK1	polo-like kinase 1 (Drosophila)	-0.3111313	
IRAK1	IRAK1	IRAK1	interleukin-1 receptor-associated kinase 1	-0.31115714	
MRGBP	MRGBP	null	null	-0.31116462	
JAM3	JAM3	JAM3	junctional adhesion molecule 3	-0.31121168	
NFU1	NFU1	null	null	-0.31127742	
AC092143.1	AC092143.1	null	null	-0.3113506	
RP5-1021I20.1	RP5-1021I20.1	null	null	-0.31138125	
NDUFB5	NDUFB5	NDUFB5	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 5, 16kDa	-0.31151173	
TSHZ3	TSHZ3	TSHZ3	teashirt family zinc finger 3	-0.31153402	
PDCD5	PDCD5	PDCD5	programmed cell death 5	-0.31153917	
TEAD3	TEAD3	TEAD3	TEA domain family member 3	-0.31164524	
UBBP4	UBBP4	UBBP4	ubiquitin B pseudogene 4	-0.31165	
EXOC5P1	EXOC5P1	null	null	-0.3117304	
PCBD2	PCBD2	PCBD2	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2	-0.31173372	
CTD-2349P21.9	CTD-2349P21.9	null	null	-0.31177446	
TP53TG1	TP53TG1	null	null	-0.31179804	
ERMARD	ERMARD	null	null	-0.3118694	
DCAF4	DCAF4	null	null	-0.31194472	
HERC5	HERC5	HERC5	hect domain and RLD 5	-0.31198627	
CCDC132	CCDC132	CCDC132	coiled-coil domain containing 132	-0.31202534	
CTIF	CTIF	null	null	-0.3121811	
ARHGAP29	ARHGAP29	ARHGAP29	Rho GTPase activating protein 29	-0.31230986	
TP53INP2	TP53INP2	TP53INP2	tumor protein p53 inducible nuclear protein 2	-0.3123763	
EPG5	EPG5	null	null	-0.31242958	
KANSL1L	KANSL1L	null	null	-0.31246015	
FTSJ3	FTSJ3	FTSJ3	FtsJ homolog 3 (E. coli)	-0.3125436	
PARP3	PARP3	PARP3	poly (ADP-ribose) polymerase family, member 3	-0.31269315	
MCM9	MCM9	null	null	-0.31270766	
AMN1	AMN1	null	null	-0.31272477	
TFAP4	TFAP4	TFAP4	transcription factor AP-4 (activating enhancer binding protein 4)	-0.3128227	
GARS	GARS	GARS	glycyl-tRNA synthetase	-0.31285483	
MARCH7	MARCH7	MARCH7	membrane-associated ring finger (C3HC4) 7	-0.3128663	
SUMO1P3	SUMO1P3	null	null	-0.31288496	
TOMM7	TOMM7	TOMM7	translocase of outer mitochondrial membrane 7 homolog (yeast)	-0.31302887	
SLC20A1	SLC20A1	SLC20A1	solute carrier family 20 (phosphate transporter), member 1	-0.31306025	
ECE1	ECE1	ECE1	endothelin converting enzyme 1	-0.31310016	
PPP1R14BP3	PPP1R14BP3	PPP1R14BP3	protein phosphatase 1, regulatory (inhibitor) subunit 14B pseudogene 3	-0.313132	
PHAX	PHAX	null	null	-0.31315407	
ELL3	ELL3	ELL3	elongation factor RNA polymerase II-like 3	-0.31320316	
RP11-611O2.3	RP11-611O2.3	null	null	-0.3132863	
PTTG1IP	PTTG1IP	PTTG1IP	pituitary tumor-transforming 1 interacting protein	-0.3133308	
IGF2	IGF2	IGF2	insulin-like growth factor 2 (somatomedin A)	-0.31333584	
EPHB4	EPHB4	EPHB4	EPH receptor B4	-0.3133459	
C17orf51	C17orf51	C17ORF51	chromosome 17 open reading frame 51	-0.3133893	
VRK1	VRK1	VRK1	vaccinia related kinase 1	-0.3133971	
E2F1	E2F1	E2F1	E2F transcription factor 1	-0.31361675	
CNOT11	CNOT11	null	null	-0.31370118	
ADAM1A	ADAM1A	null	null	-0.31376982	
DLG5	DLG5	DLG5	discs, large homolog 5 (Drosophila)	-0.3138162	
CDH11	CDH11	CDH11	cadherin 11, type 2, OB-cadherin (osteoblast)	-0.313827	
MFI2	MFI2	MFI2	antigen p97 (melanoma associated) identified by monoclonal antibodies 133.2 and 96.5	-0.31382957	
EDN1	EDN1	EDN1	endothelin 1	-0.31395483	
GPT2	GPT2	GPT2	glutamic pyruvate transaminase (alanine aminotransferase) 2	-0.31397438	
HNRNPKP4	HNRNPKP4	null	null	-0.31401795	
FLII	FLII	FLII	flightless I homolog (Drosophila)	-0.3140311	
COL5A2	COL5A2	COL5A2	collagen, type V, alpha 2	-0.31407675	
TMEM204	TMEM204	null	null	-0.3140916	
SEC63	SEC63	SEC63	SEC63 homolog (S. cerevisiae)	-0.31418636	
EIF5B	EIF5B	EIF5B	eukaryotic translation initiation factor 5B	-0.31421205	
OXNAD1	OXNAD1	OXNAD1	oxidoreductase NAD-binding domain containing 1	-0.31422406	
SMAGP	SMAGP	null	null	-0.3142404	
RP11-33B1.1	RP11-33B1.1	null	null	-0.3142427	
DEPDC7	DEPDC7	DEPDC7	DEP domain containing 7	-0.31429893	
PRKG1	PRKG1	PRKG1	protein kinase, cGMP-dependent, type I	-0.31438595	
SMARCA5	SMARCA5	SMARCA5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	-0.3144635	
LINC00998	LINC00998	null	null	-0.3144898	
CTD-2085J24.4	CTD-2085J24.4	null	null	-0.31455344	
SLC25A13	SLC25A13	SLC25A13	solute carrier family 25, member 13 (citrin)	-0.31456026	
VPS53	VPS53	VPS53	vacuolar protein sorting 53 (S. cerevisiae)	-0.3145829	
MTIF3	MTIF3	MTIF3	-	-0.31458458	
YES1	YES1	YES1	v-yes-1 Yamaguchi sarcoma viral oncogene homolog 1	-0.3146177	
LSM3	LSM3	LSM3	LSM3 homolog, U6 small nuclear RNA associated (S. cerevisiae)	-0.31462792	
AKIRIN2	AKIRIN2	null	null	-0.31463513	
DGCR14	DGCR14	DGCR14	DiGeorge syndrome critical region gene 14	-0.31464168	
AOC2	AOC2	AOC2	amine oxidase, copper containing 2 (retina-specific)	-0.3148678	
NPIPP1	NPIPP1	null	null	-0.31488183	
POLR2J4	POLR2J4	null	null	-0.31489238	
RPPH1	RPPH1	RPPH1	ribonuclease P RNA component H1	-0.31492746	
PEG10	PEG10	PEG10	paternally expressed 10	-0.31500468	
CDC42EP2	CDC42EP2	CDC42EP2	CDC42 effector protein (Rho GTPase binding) 2	-0.31512493	
MYO1D	MYO1D	MYO1D	myosin ID	-0.31524572	
MRGPRF	MRGPRF	MRGPRF	MAS-related GPR, member F	-0.3153373	
GPR176	GPR176	GPR176	G protein-coupled receptor 176	-0.31549639	
MAFF	MAFF	MAFF	v-maf musculoaponeurotic fibrosarcoma oncogene homolog F (avian)	-0.3156185	
FJX1	FJX1	FJX1	four jointed box 1 (Drosophila)	-0.315655	
SLC35G1	SLC35G1	null	null	-0.31566936	
RANBP2	RANBP2	RANBP2	RAN binding protein 2	-0.3157414	
VEGFC	VEGFC	VEGFC	vascular endothelial growth factor C	-0.31575	
VSIG10	VSIG10	null	null	-0.31577677	
RPL39P3	RPL39P3	RPL39P3	ribosomal protein L39 pseudogene 3	-0.31592658	
RGPD4	RGPD4	RGPD4	RANBP2-like and GRIP domain containing 4	-0.3159556	
FBXL2	FBXL2	FBXL2	F-box and leucine-rich repeat protein 2	-0.31599852	
ABI2	ABI2	ABI2	abl interactor 2	-0.316001	
PNPT1	PNPT1	PNPT1	polyribonucleotide nucleotidyltransferase 1	-0.31601992	
NARS	NARS	NARS	asparaginyl-tRNA synthetase	-0.3160315	
ZNF182	ZNF182	ZNF182	zinc finger protein 182	-0.31625503	
RP11-288H12.4	RP11-288H12.4	null	null	-0.31625566	
DUSP7	DUSP7	DUSP7	dual specificity phosphatase 7	-0.31626976	
MRPS31	MRPS31	MRPS31	mitochondrial ribosomal protein S31	-0.31637943	
MVK	MVK	MVK	mevalonate kinase (mevalonic aciduria)	-0.31639746	
TMEM132A	TMEM132A	TMEM132A	transmembrane protein 132A	-0.31641316	
CTAGE5	CTAGE5	CTAGE5	CTAGE family, member 5	-0.31647858	
RNA5-8S5	RNA5-8S5	null	null	-0.3167742	
HES6	HES6	HES6	hairy and enhancer of split 6 (Drosophila)	-0.3168822	
LY6G5C	LY6G5C	LY6G5C	lymphocyte antigen 6 complex, locus G5C	-0.3169385	
PSMD2	PSMD2	PSMD2	proteasome (prosome, macropain) 26S subunit, non-ATPase, 2	-0.31699067	
PSD	PSD	PSD	pleckstrin and Sec7 domain containing	-0.31721494	
PAXBP1	PAXBP1	null	null	-0.31728652	
TIPIN	TIPIN	TIPIN	TIMELESS interacting protein	-0.31731057	
DLL1	DLL1	DLL1	delta-like 1 (Drosophila)	-0.31731755	
MLH1	MLH1	MLH1	mutL homolog 1, colon cancer, nonpolyposis type 2 (E. coli)	-0.31745264	
SSBP1	SSBP1	SSBP1	single-stranded DNA binding protein 1	-0.31746325	
ARL4A	ARL4A	ARL4A	ADP-ribosylation factor-like 4A	-0.31752652	
RP11-366M4.1	RP11-366M4.1	null	null	-0.3175465	
RNF123	RNF123	RNF123	ring finger protein 123	-0.3175948	
CHST14	CHST14	null	null	-0.3176572	
TRAK1	TRAK1	TRAK1	trafficking protein, kinesin binding 1	-0.3178848	
DIABLO	DIABLO	DIABLO	diablo homolog (Drosophila)	-0.31793475	
LEPREL1	LEPREL1	LEPREL1	leprecan-like 1	-0.31795856	
KITLG	KITLG	KITLG	KIT ligand	-0.31798747	
GFM1	GFM1	GFM1	G elongation factor, mitochondrial 1	-0.3180604	
ZNF117	ZNF117	ZNF117	zinc finger protein 117	-0.31808016	
WDFY3-AS2	WDFY3-AS2	null	null	-0.31810334	
FAM174B	FAM174B	null	null	-0.31819367	
CARS2	CARS2	null	null	-0.3184885	
OR7E38P	OR7E38P	OR7E38P	olfactory receptor, family 7, subfamily E, member 38 pseudogene	-0.3185553	
PXMP2	PXMP2	PXMP2	peroxisomal membrane protein 2, 22kDa	-0.31867236	
NUBPL	NUBPL	NUBPL	nucleotide binding protein-like	-0.31868094	
ELP5	ELP5	null	null	-0.3187074	
EIF4G3	EIF4G3	EIF4G3	eukaryotic translation initiation factor 4 gamma, 3	-0.31872994	
SMIM20	SMIM20	null	null	-0.31875187	
MSL3	MSL3	null	null	-0.31883967	
PFKFB2	PFKFB2	PFKFB2	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2	-0.31889686	
HTATSF1	HTATSF1	HTATSF1	HIV-1 Tat specific factor 1	-0.31889945	
RBM28	RBM28	RBM28	RNA binding motif protein 28	-0.31908116	
ZNF280D	ZNF280D	null	null	-0.3191709	
RP11-710M11.1	RP11-710M11.1	null	null	-0.31923804	
C11orf84	C11orf84	null	null	-0.31930044	
USP16	USP16	USP16	ubiquitin specific peptidase 16	-0.31935337	
GNG11	GNG11	GNG11	guanine nucleotide binding protein (G protein), gamma 11	-0.31936038	
PLRG1	PLRG1	PLRG1	pleiotropic regulator 1 (PRL1 homolog, Arabidopsis)	-0.31959027	
CPT1B	CPT1B	CPT1B	carnitine palmitoyltransferase 1B (muscle)	-0.31965467	
RPS6	RPS6	RPS6	ribosomal protein S6	-0.31986514	
AGPAT4	AGPAT4	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4 (lysophosphatidic acid acyltransferase, delta)	-0.31988415	
RWDD4P1	RWDD4P1	null	null	-0.31997046	
KB-431C1.4	KB-431C1.4	null	null	-0.3199827	
USP31	USP31	USP31	ubiquitin specific peptidase 31	-0.32009488	
SUCLG2P2	SUCLG2P2	null	null	-0.32014233	
LINC00909	LINC00909	null	null	-0.32021514	
PSMD12	PSMD12	PSMD12	proteasome (prosome, macropain) 26S subunit, non-ATPase, 12	-0.32023937	
SRP68	SRP68	SRP68	signal recognition particle 68kDa	-0.32023937	
SPIRE1	SPIRE1	SPIRE1	spire homolog 1 (Drosophila)	-0.32026866	
RP11-540B6.6	RP11-540B6.6	null	null	-0.3203033	
ZNRF3	ZNRF3	ZNRF3	zinc and ring finger 3	-0.32036266	
IFRD1	IFRD1	IFRD1	interferon-related developmental regulator 1	-0.3204346	
CLDN5	CLDN5	CLDN5	claudin 5 (transmembrane protein deleted in velocardiofacial syndrome)	-0.32046607	
PCIF1	PCIF1	null	null	-0.3205609	
MIR24-2	MIR24-2	null	null	-0.3205728	
AL672183.2	AL672183.2	null	null	-0.32075942	
DTX4	DTX4	DTX4	deltex 4 homolog (Drosophila)	-0.32089806	
BAG1	BAG1	BAG1	BCL2-associated athanogene	-0.32091996	
ZNF226	ZNF226	ZNF226	zinc finger protein 226	-0.3209766	
SEH1L	SEH1L	SEH1L	SEH1-like (S. cerevisiae)	-0.3210574	
RPL6P27	RPL6P27	null	null	-0.321113	
RP11-448A19.1	RP11-448A19.1	null	null	-0.32114926	
HHAT	HHAT	HHAT	hedgehog acyltransferase	-0.32115993	
E2F5	E2F5	E2F5	E2F transcription factor 5, p130-binding	-0.32117388	
CDC42EP4	CDC42EP4	CDC42EP4	CDC42 effector protein (Rho GTPase binding) 4	-0.32118922	
RFC4	RFC4	RFC4	replication factor C (activator 1) 4, 37kDa	-0.32140326	
RP11-264F23.1	RP11-264F23.1	null	null	-0.32148102	
MTRF1	MTRF1	MTRF1	mitochondrial translational release factor 1	-0.3214863	
HACL1	HACL1	HACL1	2-hydroxyacyl-CoA lyase 1	-0.32161084	
ST3GAL3	ST3GAL3	ST3GAL3	ST3 beta-galactoside alpha-2,3-sialyltransferase 3	-0.32180408	
DHX33	DHX33	DHX33	DEAH (Asp-Glu-Ala-His) box polypeptide 33	-0.32204664	
F3	F3	F3	coagulation factor III (thromboplastin, tissue factor)	-0.3220628	
ZKSCAN2	ZKSCAN2	null	null	-0.3221281	
TUBGCP3	TUBGCP3	TUBGCP3	tubulin, gamma complex associated protein 3	-0.32214355	
TTC3P1	TTC3P1	null	null	-0.32229528	
LPCAT1	LPCAT1	null	null	-0.3223052	
ST13P4	ST13P4	null	null	-0.3223653	
TMEM256-PLSCR3	TMEM256-PLSCR3	null	null	-0.32268316	
TCTEX1D2	TCTEX1D2	null	null	-0.3228292	
PITRM1	PITRM1	PITRM1	pitrilysin metallopeptidase 1	-0.3229059	
TRMT13	TRMT13	null	null	-0.32300517	
RP11-151F5.2	RP11-151F5.2	null	null	-0.32306513	
C5orf28	C5orf28	C5ORF28	chromosome 5 open reading frame 28	-0.32308513	
TFDP1	TFDP1	TFDP1	transcription factor Dp-1	-0.32309058	
AGAP3	AGAP3	null	null	-0.3231029	
NDUFB6	NDUFB6	NDUFB6	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 6, 17kDa	-0.32312647	
EXOC4	EXOC4	EXOC4	exocyst complex component 4	-0.32319683	
FAM208A	FAM208A	null	null	-0.323251	
COX20	COX20	null	null	-0.3232527	
RP11-16F15.2	RP11-16F15.2	null	null	-0.3232546	
ANKRD46	ANKRD46	ANKRD46	ankyrin repeat domain 46	-0.32325643	
TMEM159	TMEM159	TMEM159	transmembrane protein 159	-0.32336304	
ZNF154	ZNF154	ZNF154	zinc finger protein 154	-0.32336307	
PDHB	PDHB	PDHB	pyruvate dehydrogenase (lipoamide) beta	-0.3234692	
FNTA	FNTA	FNTA	farnesyltransferase, CAAX box, alpha	-0.32347652	
FAM129B	FAM129B	null	null	-0.3235318	
MICAL2	MICAL2	MICAL2	microtubule associated monoxygenase, calponin and LIM domain containing 2	-0.3236348	
HOXD9	HOXD9	HOXD9	homeobox D9	-0.32366335	
ITGA7	ITGA7	ITGA7	integrin, alpha 7	-0.32401627	
NBEAL1	NBEAL1	NBEAL1	neurobeachin-like 1	-0.32405895	
CEP19	CEP19	null	null	-0.32407188	
C18orf21	C18orf21	C18ORF21	chromosome 18 open reading frame 21	-0.32411277	
USP32P1	USP32P1	null	null	-0.32423908	
MIDN	MIDN	MIDN	midnolin	-0.32433933	
CAMSAP1	CAMSAP1	CAMSAP1	calmodulin regulated spectrin-associated protein 1	-0.32450923	
CRABP2	CRABP2	CRABP2	cellular retinoic acid binding protein 2	-0.3246888	
TRAF3IP1	TRAF3IP1	TRAF3IP1	TNF receptor-associated factor 3 interacting protein 1	-0.3247184	
TMEM184B	TMEM184B	null	null	-0.3247373	
RP11-492M23.2	RP11-492M23.2	null	null	-0.3247418	
RWDD2A	RWDD2A	null	null	-0.32475984	
NUDT16	NUDT16	NUDT16	nudix (nucleoside diphosphate linked moiety X)-type motif 16	-0.32476163	
DCAF11	DCAF11	null	null	-0.32476288	
CXCL2	CXCL2	CXCL2	chemokine (C-X-C motif) ligand 2	-0.32480913	
SLC16A6	SLC16A6	SLC16A6	solute carrier family 16, member 6 (monocarboxylic acid transporter 7)	-0.3248117	
ZNF259	ZNF259	ZNF259	zinc finger protein 259	-0.32484388	
COX11	COX11	COX11	COX11 homolog, cytochrome c oxidase assembly protein (yeast)	-0.3248837	
SLC30A4	SLC30A4	SLC30A4	solute carrier family 30 (zinc transporter), member 4	-0.32489145	
TATDN2P2	TATDN2P2	null	null	-0.3249096	
FAM103A1	FAM103A1	FAM103A1	family with sequence similarity 103, member A1	-0.32507813	
TTC7B	TTC7B	TTC7B	tetratricopeptide repeat domain 7B	-0.32508636	
VSTM2L	VSTM2L	null	null	-0.32514536	
RGS2	RGS2	RGS2	regulator of G-protein signalling 2, 24kDa	-0.32518283	
ARIH1	ARIH1	ARIH1	ariadne homolog, ubiquitin-conjugating enzyme E2 binding protein, 1 (Drosophila)	-0.32519948	
SRGAP1	SRGAP1	SRGAP1	SLIT-ROBO Rho GTPase activating protein 1	-0.32520425	
SPATA33	SPATA33	null	null	-0.32521906	
TM4SF18	TM4SF18	TM4SF18	transmembrane 4 L six family member 18	-0.32524613	
SLC35C1	SLC35C1	SLC35C1	solute carrier family 35, member C1	-0.32526445	
CRISPLD1	CRISPLD1	CRISPLD1	cysteine-rich secretory protein LCCL domain containing 1	-0.32532427	
GNE	GNE	GNE	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase	-0.32536522	
ATP5J2	ATP5J2	ATP5J2	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F2	-0.32551387	
TRIM24	TRIM24	TRIM24	tripartite motif-containing 24	-0.32563108	
CKB	CKB	CKB	creatine kinase, brain	-0.32572985	
LDHAP3	LDHAP3	null	null	-0.32577533	
C12orf65	C12orf65	null	null	-0.32583424	
JPX	JPX	null	null	-0.32588425	
MOAP1	MOAP1	MOAP1	modulator of apoptosis 1	-0.32596776	
DVL3	DVL3	DVL3	dishevelled, dsh homolog 3 (Drosophila)	-0.32604071	
SRXN1	SRXN1	SRXN1	sulfiredoxin 1 homolog (S. cerevisiae)	-0.32604855	
GADD45A	GADD45A	GADD45A	growth arrest and DNA-damage-inducible, alpha	-0.3260597	
PPP4R2	PPP4R2	PPP4R2	protein phosphatase 4, regulatory subunit 2	-0.32613188	
SRSF1	SRSF1	null	null	-0.3261854	
HRH1	HRH1	HRH1	histamine receptor H1	-0.32621634	
GTDC1	GTDC1	GTDC1	glycosyltransferase-like domain containing 1	-0.32623154	
EIF3LP2	EIF3LP2	null	null	-0.32625347	
LANCL1	LANCL1	LANCL1	LanC lantibiotic synthetase component C-like 1 (bacterial)	-0.3264782	
ALG8	ALG8	ALG8	asparagine-linked glycosylation 8 homolog (S. cerevisiae, alpha-1,3-glucosyltransferase)	-0.32648668	
NBPF24	NBPF24	null	null	-0.3267457	
LARP1B	LARP1B	null	null	-0.3268433	
TRIM13	TRIM13	TRIM13	tripartite motif-containing 13	-0.32684866	
FAM86C1	FAM86C1	null	null	-0.3269521	
NOP2	NOP2	null	null	-0.32698518	
USP32P3	USP32P3	null	null	-0.3271651	
RP11-81N13.1	RP11-81N13.1	null	null	-0.3271819	
PLCD4	PLCD4	PLCD4	phospholipase C, delta 4	-0.32719788	
AC135178.1	AC135178.1	null	null	-0.32727906	
ANKRD40	ANKRD40	ANKRD40	ankyrin repeat domain 40	-0.32735246	
FOSL2	FOSL2	FOSL2	FOS-like antigen 2	-0.32740614	
ITGA6	ITGA6	ITGA6	integrin, alpha 6	-0.3274566	
SEP15	SEP15	SEP15	-	-0.32747376	
TFPI	TFPI	TFPI	tissue factor pathway inhibitor (lipoprotein-associated coagulation inhibitor)	-0.32748106	
DOCK9	DOCK9	DOCK9	dedicator of cytokinesis 9	-0.32757592	
YAE1D1	YAE1D1	null	null	-0.32758337	
E2F7	E2F7	E2F7	E2F transcription factor 7	-0.32767534	
SLC35B3	SLC35B3	SLC35B3	solute carrier family 35, member B3	-0.32776964	
EIF1B	EIF1B	EIF1B	eukaryotic translation initiation factor 1B	-0.32780164	
TMEM27	TMEM27	TMEM27	transmembrane protein 27	-0.32785642	
MALT1	MALT1	MALT1	mucosa associated lymphoid tissue lymphoma translocation gene 1	-0.32788977	
SNED1	SNED1	SNED1	sushi, nidogen and EGF-like domains 1	-0.32791522	
CDC16	CDC16	CDC16	CDC16 cell division cycle 16 homolog (S. cerevisiae)	-0.32812425	
C16orf52	C16orf52	C16ORF52	chromosome 16 open reading frame 52	-0.32828057	
AC144530.1	AC144530.1	null	null	-0.32836834	
EFTUD1	EFTUD1	EFTUD1	elongation factor Tu GTP binding domain containing 1	-0.32839614	
BAI2	BAI2	BAI2	brain-specific angiogenesis inhibitor 2	-0.32843947	
RP11-395P17.3	RP11-395P17.3	null	null	-0.32848465	
FN3KRP	FN3KRP	FN3KRP	-	-0.32857513	
LIMD1	LIMD1	LIMD1	LIM domains containing 1	-0.32894492	
DNAJB9	DNAJB9	DNAJB9	DnaJ (Hsp40) homolog, subfamily B, member 9	-0.32900217	
CCT8P1	CCT8P1	null	null	-0.32902527	
RCL1	RCL1	RCL1	RNA terminal phosphate cyclase-like 1	-0.32924184	
FASTK	FASTK	FASTK	Fas-activated serine/threonine kinase	-0.3292479	
NEK4	NEK4	NEK4	NIMA (never in mitosis gene a)-related kinase 4	-0.32927412	
FBN1	FBN1	FBN1	fibrillin 1	-0.3292844	
ZC3H7A	ZC3H7A	ZC3H7A	zinc finger CCCH-type containing 7A	-0.32930297	
FASTKD2	FASTKD2	FASTKD2	FAST kinase domains 2	-0.32933202	
BCCIP	BCCIP	BCCIP	BRCA2 and CDKN1A interacting protein	-0.3293325	
C6orf57	C6orf57	C6ORF57	chromosome 6 open reading frame 57	-0.32955137	
AURKB	AURKB	AURKB	aurora kinase B	-0.32964265	
RP11-247L20.4	RP11-247L20.4	null	null	-0.32969046	
IGHG4	IGHG4	IGHG4	immunoglobulin heavy constant gamma 4 (G4m marker)	-0.32974908	
SIAH2	SIAH2	SIAH2	seven in absentia homolog 2 (Drosophila)	-0.32979015	
TMEM248	TMEM248	null	null	-0.32979813	
MIB1	MIB1	MIB1	mindbomb homolog 1 (Drosophila)	-0.3299446	
CUL4B	CUL4B	CUL4B	cullin 4B	-0.33019224	
TPGS2	TPGS2	null	null	-0.33022705	
RP11-24B19.3	RP11-24B19.3	null	null	-0.33026898	
SAP30	SAP30	SAP30	Sin3A-associated protein, 30kDa	-0.33029294	
PCBP4	PCBP4	PCBP4	poly(rC) binding protein 4	-0.33032808	
SAT2	SAT2	SAT2	spermidine/spermine N1-acetyltransferase 2	-0.3303644	
MAGED2	MAGED2	MAGED2	melanoma antigen family D, 2	-0.33037946	
STEAP1	STEAP1	STEAP1	six transmembrane epithelial antigen of the prostate 1	-0.33038196	
GFPT2	GFPT2	GFPT2	glutamine-fructose-6-phosphate transaminase 2	-0.33038267	
AL356585.2	AL356585.2	null	null	-0.3303862	
PRPF8	PRPF8	PRPF8	PRP8 pre-mRNA processing factor 8 homolog (S. cerevisiae)	-0.3304613	
LRP4	LRP4	LRP4	low density lipoprotein receptor-related protein 4	-0.33050513	
ZMYND11	ZMYND11	ZMYND11	zinc finger, MYND domain containing 11	-0.3305554	
ERF	ERF	ERF	Ets2 repressor factor	-0.33087376	
AMZ2P1	AMZ2P1	null	null	-0.33115003	
EP400NL	EP400NL	EP400NL	EP400 N-terminal like	-0.3311667	
RP11-680A11.5	RP11-680A11.5	null	null	-0.3311836	
PBLD	PBLD	null	null	-0.33122095	
NSRP1	NSRP1	null	null	-0.33123937	
KTI12	KTI12	KTI12	KTI12 homolog, chromatin associated (S. cerevisiae)	-0.33129147	
CETN2	CETN2	CETN2	centrin, EF-hand protein, 2	-0.33130455	
RP11-697E2.6	RP11-697E2.6	null	null	-0.3313236	
ALKBH5	ALKBH5	ALKBH5	alkB, alkylation repair homolog 5 (E. coli)	-0.331359	
NCOR1	NCOR1	NCOR1	nuclear receptor co-repressor 1	-0.33139402	
THBS1	THBS1	THBS1	thrombospondin 1	-0.3316639	
NPR2	NPR2	NPR2	natriuretic peptide receptor B/guanylate cyclase B (atrionatriuretic peptide receptor B)	-0.33170423	
CLUH	CLUH	null	null	-0.33184665	
NREP	NREP	null	null	-0.33187696	
UBE3B	UBE3B	UBE3B	ubiquitin protein ligase E3B	-0.33200145	
INHBB	INHBB	INHBB	inhibin, beta B (activin AB beta polypeptide)	-0.3320263	
MYL9	MYL9	MYL9	myosin, light chain 9, regulatory	-0.33210382	
UROS	UROS	UROS	uroporphyrinogen III synthase (congenital erythropoietic porphyria)	-0.33212432	
RSF1	RSF1	RSF1	remodeling and spacing factor 1	-0.3321494	
C20orf96	C20orf96	C20ORF96	chromosome 20 open reading frame 96	-0.3322359	
CYP4V2	CYP4V2	CYP4V2	cytochrome P450, family 4, subfamily V, polypeptide 2	-0.33229747	
RN7SK	RN7SK	RN7SK	RNA, 7SK, nuclear	-0.33230767	
CAPN3	CAPN3	CAPN3	calpain 3, (p94)	-0.33234367	
NBPF11	NBPF11	NBPF11	neuroblastoma breakpoint family, member 11	-0.33235464	
FGFR1	FGFR1	FGFR1	fibroblast growth factor receptor 1 (fms-related tyrosine kinase 2, Pfeiffer syndrome)	-0.33239612	
TEAD1	TEAD1	TEAD1	TEA domain family member 1 (SV40 transcriptional enhancer factor)	-0.33240727	
TMED10	TMED10	TMED10	transmembrane emp24-like trafficking protein 10 (yeast)	-0.33248603	
TP53INP1	TP53INP1	TP53INP1	tumor protein p53 inducible nuclear protein 1	-0.33251116	
FZD7	FZD7	FZD7	frizzled homolog 7 (Drosophila)	-0.33256596	
WDR70	WDR70	WDR70	WD repeat domain 70	-0.33258438	
SUV39H2	SUV39H2	SUV39H2	suppressor of variegation 3-9 homolog 2 (Drosophila)	-0.33262858	
CD248	CD248	CD248	CD248 molecule, endosialin	-0.33271644	
EXOSC8	EXOSC8	EXOSC8	exosome component 8	-0.33289078	
API5	API5	API5	apoptosis inhibitor 5	-0.33297774	
WDR13	WDR13	WDR13	WD repeat domain 13	-0.33302853	
BIRC2	BIRC2	BIRC2	baculoviral IAP repeat-containing 2	-0.33308756	
ARGLU1	ARGLU1	null	null	-0.33311734	
VEZF1	VEZF1	VEZF1	vascular endothelial zinc finger 1	-0.3331478	
RUFY2	RUFY2	RUFY2	RUN and FYVE domain containing 2	-0.33315715	
RMI2	RMI2	null	null	-0.3332825	
EIF2AK4	EIF2AK4	EIF2AK4	eukaryotic translation initiation factor 2 alpha kinase 4	-0.33329734	
FANCD2	FANCD2	FANCD2	Fanconi anemia, complementation group D2	-0.33333638	
ARRDC4	ARRDC4	ARRDC4	arrestin domain containing 4	-0.33343905	
SH3BP5	SH3BP5	SH3BP5	SH3-domain binding protein 5 (BTK-associated)	-0.33348578	
RUVBL1	RUVBL1	RUVBL1	RuvB-like 1 (E. coli)	-0.333486	
